"Address","Total Shares","Total Pool Percent","ZCL Amount","BTCP Amount"
"t1SeNQNaxAJWzQrjuNDCkE9wKf9R3G2nPH8","84680.9945234962","0.00%","0.2680634983658677","0.58072682"
"t1WTXBPNKTCfNRDkzuSGrhpzbcbM11uecmV","73639.96824655235","0.00%","0.2676510615335601","0.57983332"
"t1WBm3Ces1mPjXfjASRUtx8jevzoeexeyLr","63714.134239956926","0.00%","0.2671811275612379","0.57881527"
"t1JE9waBsoXbQT38wwWH31mBWvkXCjRExxH","79019.67968953092","0.00%","0.2667752957264484","0.57793608"
"t1ciP1L5rrnJacWGquzK5uMGC8jdq1Aemo4","63515.59664216995","0.00%","0.2666458891778826","0.57765574"
"t1Ni95C83ZiqTN46K4LJH8Kqo61o3yfDfuP","64485.38115387988","0.00%","0.26645524513413527","0.57724273"
"t1eqanVg2DSjn9zvVDzfGq6WJzx3mDEbyYT","85689.11108155738","0.00%","0.2661270333597556","0.57653170"
"t1LNYsL1QUCwgjMsgLz95L6smb5gxfgFjcs","60558.05093774538","0.00%","0.26605417762825107","0.57637387"
"t1QJiAY1Q5Sw3SnwuB6M44Tn4yPoj4Xd6tW","68301.40174479617","0.00%","0.26601612659239116","0.57629144"
"t1gGkCSRPhozznpZQ9kkWK9VKrtF8xYxSFr","65247.294065634975","0.00%","0.26595637018366486","0.57616198"
"t1JWmTR5PdF8zwH4WRpdxEB1iXq18Mwub55","55139.305883979694","0.00%","0.26583745845014073","0.57590437"
"t1XktqkHcqB2gLXvmwRck9LQYJ9Lfy5rxio","60547.764345533724","0.00%","0.26538731937116256","0.57492920"
"t1eazzqMv6ZErtB4Ujm58jzBEGf9vkreS3g","69830.73386621928","0.00%","0.2643640617449865","0.57271244"
"t1MMPngeRiZksHr87n46CJu1QHVXh5T6zzM","65163.489682051666","0.00%","0.2635436735172982","0.57093517"
"t1aKRe1xYcdoipB7LnF19q66yEonKe71DLM","66092.82692057641","0.00%","0.2628768542711195","0.56949059"
"t1gnr6YDBVZDLiA9kLa1eBa66C4EMmDQhxa","59054.34684942","0.00%","0.26281807796403506","0.56936325"
"t1ZXyH18efj6X31RJcnTjtfMAkvekBQqA4S","49327.449130500005","0.00%","0.26274408495012685","0.56920296"
"t1JEuFR3KhTJUK8hpJt9Y7kPfm6sdgEHbie","45979.091771223415","0.00%","0.26255105587855565","0.56878478"
"t1WBRycA659j3r3VnxJzQkbd4vCvG1KSmqG","68321.91967364059","0.00%","0.26220022784102265","0.56802476"
"t1dAkGBvjhnVHZ6eG5KSARpYCy56u7ndH3A","83039.61683222359","0.00%","0.2621962431394817","0.56801612"
"t1duZvfZnj44eYUXxx1BcccHTZLPDafRqem","67227.88851010258","0.00%","0.26192304648261644","0.56742428"
"t1M2fxon4vtUwSPdVFWwg6q9MJFh4HNqwvg","80000.5593035939","0.00%","0.2616856082520468","0.56690990"
"t1VGfB1rgYhySypYap584drvv6HPUqoZXGH","76016.76363894764","0.00%","0.26157759024091404","0.56667589"
"t1erygih9vFtbFr1BkjJW98Kt7FzD67EqbQ","74719.79171448037","0.00%","0.26130505707207125","0.56608548"
"t1S9gDeYWTf5i8hqNweDqvCctoNhtVQUgjd","81760.20434130447","0.00%","0.2611832554767876","0.56582161"
"t1ZB5dC2bLy1FCGsurb3E28enuPjHr1dUbs","77380.4098226727","0.00%","0.26112781458044104","0.56570150"
"t1RLcSiXPuCF1uJtykhmKUUppYgHxGioPyR","84920.49540598383","0.00%","0.2611006041830685","0.56564256"
"t1Mst6nob4hFFP2EAj9LvD6jVjqDhG3c4WL","51464.177712611716","0.00%","0.2599118590562081","0.56306729"
"t1bb3zZFZ4e8zBUV99dUiSyh2jt75ygN6cW","70871.63397573169","0.00%","0.25981735184643556","0.56286255"
"t1X1DyAFE68rFwQc4SKJSUwJVH1uesLXLSU","81433.43617429992","0.00%","0.2597390598342474","0.56269294"
"t1Ve86opNoKLer3kvgDwEPDifuacy3PoMcU","51342.94094779079","0.00%","0.25967255310839227","0.56254886"
"t1LxFkkgcdEaKKpdjP6p4zBPW7CsoHZ213w","76850.01489628316","0.00%","0.25936747829752094","0.56188795"
"t1NYKPBq5kncBm7KBMFW4sha3RKU63TgATq","55653.226462013896","0.00%","0.25933085347494433","0.56180861"
"t1X56gFv9WsENNZZnUTTCE5ksknxLWHZHky","66820.1293685196","0.00%","0.2592967953123379","0.56173483"
"t1SauHb1WjeqEqt3Q8T1MafWo6Ha5KbCSmb","84238.5728068755","0.00%","0.2592397058031029","0.56161115"
"t1V3xe199KXTJBVRJjvWgzEc2NV5cPxweKo","80523.98806044157","0.00%","0.2591874452482398","0.56149793"
"t1V1xB7MpapJzCu2T3toShyTv7Yr8ptHNyY","81193.80604540024","0.00%","0.25875273337332944","0.56055618"
"t1dYgs7D2QGuHHxEw2QMPrYeiKXwvLCzQ1r","46780.78911671352","0.00%","0.2585694901574195","0.56015921"
"t1XR6T1n1gf29sEym9Kozon5h3VvatEnimi","70903.07088981199","0.00%","0.25823075874824397","0.55942539"
"t1bfcb6VPYmSzZnAUq4gthyJ7kVPPz7SbxZ","77339.06826355157","0.00%","0.25772636176278146","0.55833267"
"t1gz5dBd9eg3exY5m2mAEs4D2uEgP4YHsZm","79599.43636762336","0.00%","0.25731643273388927","0.55744461"
"t1Japg18fnqCPNk6PXk856R76ErE3xrCzAW","73682.49857234505","0.00%","0.25724324445829905","0.55728606"
"t1QQnfHyw3VhRBVhhu1Dfa2t9zK34ksScWV","76471.09158472579","0.00%","0.2570924611107457","0.55695940"
"t1fJ8FVXE4DHhE4R8VM82in5tEDsrnajohM","77673.88862218108","0.00%","0.25662451149398874","0.55594565"
"t1VM5UBZ15qRM9nBERziSUex8Zfk1RFpXqX","74542.41246441673","0.00%","0.25639908697078273","0.55545729"
"t1L7aej9WqYjwMzx5SgwJSYYYWg6rTonKUg","74272.25393654197","0.00%","0.2563645721761442","0.55538252"
"t1ZRk1EEMXpA6j4qfbXs7TsfV5VEAd15rA5","61239.21978006177","0.00%","0.2556550529841695","0.55384544"
"t1TBvT2kry2hiZU9Ba3q2uA1C7tr8jzzm86","67879.8087545486","0.00%","0.2551102916495507","0.55266528"
"t1MJanXTb1V6jHQfMKJPVvMb1PjNzxUBqtC","70146.86602799677","0.00%","0.25501688482718493","0.55246292"
"t1TEGUh6kAJqBg24Y65ZGysdzMdc1ybsJfN","44380.23213686112","0.00%","0.25447378876937515","0.55128637"
"t1QoFpRT8Th8vtBrgrmgdyyGtkrc8y6fD6o","73314.20415964583","0.00%","0.25336092361820994","0.54887548"
"t1TFvWMA22wQQhrHEL4RCPhSmixyoJU8nJn","70836.99672392561","0.00%","0.2530959960311791","0.54830155"
"t1MS9ddcgsNv3Kptfnc7RPKtb6uu2pRSsNX","72619.45493771454","0.00%","0.2530207579681846","0.54813856"
"t1MGPhfRGDnqKnWwvHkHYz6q7tnys3rzyBd","79582.50720543087","0.00%","0.25301929342927154","0.54813538"
"t1dnGBnMBHWYBVny8GMBdsfubgautsz5Qsg","55583.84646775332","0.00%","0.25296145042780965","0.54801007"
"t1KqWWYT3YzPpB9QKyzmjGQJjKF3Z1EL9ru","71958.97471579509","0.00%","0.2526067014256134","0.54724155"
"t1KyGnYo3gBndr3ePpdrqFfU1ZTY9F3M3A1","70734.11004183306","0.00%","0.25234760496772085","0.54668025"
"t1RiBkUt2NxcgpTAbmQCdFKPJQnpDLS2dGR","70545.74210398705","0.00%","0.2523051045352243","0.54658818"
"t1TfJu3YUyDr3cbPSbyZpM3TmDPWfyxgZfJ","46028.17267876882","0.00%","0.2522882315721458","0.54655163"
"t1gxyHHGVEDHqAKEE6cm7RGb9bgJjeve1E2","66579.55000935441","0.00%","0.25203859439556464","0.54601082"
"t1Q3CjnpZs9De5L2JeX4Yqkn9pG1eJeXRrr","76783.84677288508","0.00%","0.25050990913741483","0.54269911"
"t1S3cYLqua36uz8KCy9cZVoJu6AAVTZ8N7r","37528.26518495","0.00%","0.24989333276706097","0.54136337"
"t1TTLrT1s7ATCa24jf8wP2rQUx99xnxDXLo","76955.99736694375","0.00%","0.2498387970604771","0.54124523"
"t1HxJ8Y8N9rcsiWzUHyRTe5LcxGziaMBi2W","59145.70764040938","0.00%","0.249596658187988","0.54072066"
"t1SFroQP67nCwXbdRccFectPu4BTPiQ3aZK","70266.94975717593","0.00%","0.24954220117901232","0.54060269"
"t1VwzUGWmE23U3am8RjVv67P82QxZ2ikbkL","76053.13074252282","0.00%","0.2495219320929558","0.54055878"
"t1PXRdAowW1gViJhaURqrbtgmpsbYkj4PuK","76399.68596265404","0.00%","0.24934258605565957","0.54017025"
"t1dsgiWTqdgGPkNpQSQPtPd477jAdUphMz8","75515.32678948487","0.00%","0.24886537800055808","0.53913643"
"t1Su2RKu3KfK1cDVbYtVtD35wBB3F7zh9g3","61745.008848310405","0.00%","0.2486987743881976","0.53877551"
"t1QEhQv3EQggeSj6pNzPxtEw2Zss1PHzS9i","34743.4618187216","0.00%","0.2486436007425888","0.53865598"
"t1dvAMkAGxqQPqAc59h6ESq9rXhHmUZ4gCr","74144.08961881438","0.00%","0.2486321820901975","0.53863124"
"t1eq9EHvyJJuo3Qhz2V1ANHF9XTSGnfWR11","63272.83868375621","0.00%","0.2486013577877405","0.53856447"
"t1cfo3MCX5m4UujP9wszKYReaMCBKVhi9iW","68890.33459233052","0.00%","0.24828139404968452","0.53787130"
"t1dpgsrZox1BjfkaupAZeafB8KvNPpB6heN","61504.866820428295","0.00%","0.24774247189452614","0.53670380"
"t1Mab7RevgFHJ1xdNqLz1hZ8avZE157pU4o","58409.14166696799","0.00%","0.24762780893519118","0.53645539"
"t1WtWeULsv3mxUNJTHTtyjnHLberTWnEqE2","74784.43227769443","0.00%","0.24695963664379703","0.53500788"
"t1JFCTyqm1KYHCzCeczKfNMX6iMdkCUMUP5","41825.3481974555","0.00%","0.24695531955330075","0.53499853"
"t1e1KafQDbnph6QdxqKbgiq2cegvZMKkvBc","50287.26029496416","0.00%","0.24679223238805825","0.53464522"
"t1WjXd56Lzz9CBu9WML3DN9QyjLKVHTVyjF","75419.43186151062","0.00%","0.24639176149098466","0.53377765"
"t1Lzj6KjxeWPsRbcthY5AVidSyudtdyBuV8","76332.04167527704","0.00%","0.24599678662267813","0.53292198"
"t1V6B7FoiAzUpBxBaP837qw7QM61c3tWfio","48451.93707155978","0.00%","0.2447185981070731","0.53015294"
"t1YdY4WUM8NXw4ZgFRgJBMaxV1jLLeLEdwx","39966.281493268405","0.00%","0.2430954010726011","0.52663648"
"t1R2t4AFFgJzG3GKgsvaNeDLZot9m3qk4Cx","75760.16518867345","0.00%","0.24306829626167895","0.52657776"
"t1Ux6bFcXt3wTo4oLB5we3zYGUzPou8abKC","28215.573553660506","0.00%","0.24304569486662742","0.52652880"
"t1WDWWfRYMVcNebZRmFoAbVzDEj16wd4WQe","85671.26308814003","0.00%","0.2430194587563231","0.52647196"
"t1SmaBmbQSP913PQWSMv7schDFxxM58Duav","67032.88629991142","0.00%","0.24242713852656364","0.52518877"
"t1aiD5gHZCbVMi4M3gGkvBXkFtTyeGYV67h","63308.401351016066","0.00%","0.24195332131611277","0.52416231"
"t1M2iSysadYhPsTEps6cr6TMZmPfmKyiiYS","59825.41985712152","0.00%","0.24173495330497696","0.52368924"
"t1b1gxfFrqYN35ohBBMEDeq8XA4pW6KDpwh","57063.352271897704","0.00%","0.24117857450293867","0.52248391"
"t1TDbQ3yUTaCJDGLE8VWRHCSdoWT5VQ269C","77641.03182806226","0.00%","0.24088014508523262","0.52183740"
"t1aLdTDeh5UFiUHrYfDTMsXoVRtu53x81vh","51902.7022351866","0.00%","0.24073742035430998","0.52152821"
"t1YbrB1fN7vUBbVLC9oajWbAfg63qEJzTMN","54379.844944668","0.00%","0.24067269847708547","0.52138799"
"t1ULuw7Dw4n4S5vUcac3QbBtV6GmejBnnZM","75550.05009972882","0.00%","0.2405952202185444","0.52122015"
"t1TBccgtoTnYkFedoCXhyxakmPLxTKsWkQi","75613.21922264538","0.00%","0.2404410880550235","0.52088624"
"t1aaD47ndToYRQsXf2dgSVWYDHR2TDAf7sn","74640.62947758986","0.00%","0.23977650023073518","0.51944649"
"t1ZFDE58vquBWMrMBjL4mpiJsacXndN2NV6","57413.409368119384","0.00%","0.2397761690985749","0.51944577"
"t1Mp5Uf2CKWbEe6McNp8VyQnyJP6CQcH3Bs","48556.04362293401","0.00%","0.23959924668774543","0.51906249"
"t1ZwFSqH5xJqH6r51rgeHiz5Bz9TZ2iRqZB","49521.75482823","0.00%","0.23903299762197747","0.51783578"
"t1cvDduZhT5NhfgZFp3zHzLeFCStVxYqW6y","45419.5265830188","0.00%","0.23867879566716663","0.51706845"
"t1eMaDjgSojHRK3nmNHWuBhNtVW4w4SG1Qi","77082.13289529951","0.00%","0.2369611150920726","0.51334730"
"t1ekqs3NK77bNXqVZDV4euqctdz681veCp8","59314.53500933861","0.00%","0.23680055149988977","0.51299946"
"t1c8ZvwQaPBwT94JbndbdijQJ5WMXo3WgZQ","67684.67512225993","0.00%","0.23610646144130376","0.51149580"
"t1RxdCf7chFLvRn98EQcFUjARTKg7pTiEnu","61239.20513578618","0.00%","0.23529488539922272","0.50973762"
"t1QQfYviVgxembJZ63ucBohAAySt8ifCdWy","55380.769192740176","0.00%","0.23519528322543212","0.50952184"
"t1XnAV7D8qhvHoANdjEBBjFqRZFgdxDwZxp","72702.45574950472","0.00%","0.23419075792835506","0.50734566"
"t1akUxpTsMG8L52vMgKJUXsG5SPcJXeepdV","49952.796561203715","0.00%","0.23394892145425128","0.50682175"
"t1a8ANpu57TzKG7t5qsNhTF6f8JHXwwtFky","73305.43554003177","0.00%","0.23320323205672003","0.50520631"
"t1PNP4qGZrFgU5QDuScJi6HQf3WnY6tYfnV","67616.55243575644","0.00%","0.2321769752543326","0.50298305"
"t1TS4LrbySEqGt8oi5ViSRgkSbCG4TvRSv7","72460.66869269434","0.00%","0.23181175190924813","0.50219184"
"t1h6Hwa5rMNL9NkX8HRSndrd9LEw3cuV2a9","71151.00361641383","0.00%","0.23165460619763534","0.50185140"
"t1XbYjW9eE5Zvz5Tp6aBt8t7KSnbDtgniXD","73207.16277398686","0.00%","0.23127063362482672","0.50101957"
"t1KV5hL9FWSTDrULd8ZfCJrFSwTSV1mc2iW","62218.14868711555","0.00%","0.2309628006864442","0.50035269"
"t1XGgFboBkAs9cmdSHavSVv8hi4cJGm1Yj5","48564.10657348919","0.00%","0.23066860640291684","0.49971535"
"t1UamzoogTgYh9Xg8ZXCpwMRgqAKK9NZjUP","41225.490453068494","0.00%","0.2300098181446475","0.49828817"
"t1QHRX2uh7Q99M1BqSLDKDdNfcB43xFA1Jf","72037.16797600781","0.00%","0.2295027335897743","0.49718963"
"t1dqAj5hdKSAzvK2rYVv23gDxjGnpUE2oCC","71983.91917775341","0.00%","0.22912156243226275","0.49636387"
"t1aYviSZyv8WkzRZRZeKxMyyXgQpnZaCAy7","35733.83334392521","0.00%","0.22842580968036835","0.49485661"
"t1N4QNXqM3ucU9gbSPnm6thEmKD8h4SyJ19","42891.36578663759","0.00%","0.22833249470133468","0.49465445"
"t1PjhNxJtpXzc3Npq7JbELDxNGGTf4fhL5z","62494.94870801337","0.00%","0.2282237703953302","0.49441891"
"t1Skw4z8L3E15qQWwiBChxGf55UPDLCy5sy","38843.13864996169","0.00%","0.22821070752195044","0.49439061"
"t1bVbyNpE1TPKbzTqad793xDbAdraszrCPN","71234.02548076818","0.00%","0.22810907637709354","0.49417044"
"t1RKpKyCJ49QsxDJWDux6wYDZqok3f3fUcQ","60055.28514301429","0.00%","0.22794897563345437","0.49382360"
"t1LUKXDPxYyZnd7kY7tMYAbmmj6Kazh1HFf","46222.37594622","0.00%","0.22767201250497038","0.49322360"
"t1bvB3PrSnvjjGDEfACbL1w9Ye78bty6MYS","70554.68123537512","0.00%","0.22749764686837978","0.49284586"
"t1TiCb3yPqpn2P2f4mraEgxDWy56ZTiFLgN","70922.38618515994","0.00%","0.22746847110291044","0.49278265"
"t1Z19qV8Xkt5bWuoxt4zNAybUgvK9mytcu1","69482.43111028973","0.00%","0.2271327302037335","0.49205531"
"t1KFfe9uM5u9VzmedjQtwYB3YM1dbVVBVxU","43494.77625378968","0.00%","0.22703848221342718","0.49185113"
"t1Jy7avgV6jYMrNBgFtfnPu38JM7Q98WRG1","42846.61532626231","0.00%","0.22692681674768367","0.49160922"
"t1MtMvpYB9AnJZq37b7oxr1GJYhovoGKk54","61380.385351467194","0.00%","0.22669088824812347","0.49109811"
"t1RmSbMpX4Se5HD9DHP3VBKYXgqpdrY7C1t","35669.73584049","0.00%","0.2266088833530422","0.49092046"
"t1VK3HE4sEAqFAvzNXYAnkWaUJoU2xrFh6F","42499.329584812884","0.00%","0.2259553980008436","0.48950476"
"t1TZJUCAKfA6WFSmx7KCUDR9uhL44dFV4pJ","69905.07345813118","0.00%","0.22585447107007833","0.48928612"
"t1PyEZQtDsV4KfVNtRzVqLxR9mDFKhrYmaR","59236.87249995773","0.00%","0.2256662754516808","0.48887841"
"t1YV4yS8ZkP4JwmQWPRmv57XWE46w7h3KP3","70366.83295695337","0.00%","0.22560058609732164","0.48873611"
"t1Wv7H1q6b8XcqMYdZAQAUCPaDmMb3ox5hq","38367.319052613384","0.00%","0.22503983843932818","0.48752131"
"t1J25eNpxxa92TAmE4ivGTYo3SHZHf6sG9u","36188.94808945151","0.00%","0.2250071294424555","0.48745045"
"t1MKpG4aSJM7kEjA4HxAyXWwDr6ykWjnceJ","35052.292262867195","0.00%","0.22471261501761702","0.48681242"
"t1fsiokHsAKHtvU4KRMqZ5hGDnAdZsjLLht","87422.87392766522","0.00%","0.22449636775713058","0.48634395"
"t1gdHWwn4nCSavicLe9S6musYSfsPdLtQuk","63457.83027140502","0.00%","0.22446046182719176","0.48626617"
"t1To2RjT6DKkvWnVsAEbfjZJCZPGWk5i8vC","50085.27650212593","0.00%","0.2241367914815157","0.48556497"
"t1gJn9ttJh9TpeNrFyhcM1X9SG91BCNv5bi","50925.325584980004","0.00%","0.22384085450578742","0.48492386"
"t1KSebu9rqkTXM35VpnF8Q6JKvoEq5SedFw","40912.657923536906","0.00%","0.22353951999274835","0.48427106"
"t1MLxT3TwdvtkXoUTdE6egpE9CF9GRmWfZh","69134.30537148507","0.00%","0.2234246189190615","0.48402214"
"t1hAjVCNHLNJsCovuh6YfmrAZACH1cAU8Ha","46148.523521108305","0.00%","0.2228612476036829","0.48280166"
"t1dEVJpcVppzChjHs2CAWJmYc7H5FUq4u6b","76574.23595830734","0.00%","0.22221611391675292","0.48140406"
"t1Ww5rrEdMocydrBXbzELrVit275rJLpEFG","46077.062758219","0.00%","0.2214889914289922","0.47982884"
"t1SPfckMo9iP7afv5Juei6CuJM8obnLJU6W","67004.1100985533","0.00%","0.2214341670147835","0.47971007"
"t1cE3W5GsMpS9ntQHNkvKbDg3FpQYqxNLo5","67009.47260498622","0.00%","0.2213446581990226","0.47951616"
"t1SFMpQczx2z52fjzuvvvtRwo1sw4oMbuSR","37482.6007174633","0.00%","0.22117423327918223","0.47914695"
"t1ZrbHEgU8WLTbVLTgXuv6xvFs4pK6Th4i8","44656.90951268007","0.00%","0.22104445590004823","0.47886581"
"t1WTHYX5reUVqpLPTrQdBtNEM68FF59F5Zv","69406.4054084174","0.00%","0.22084186404954137","0.47842692"
"t1fNokLcDpL4QMp9g6qaRsVKf9buLNHLAwq","65546.29488328127","0.00%","0.2208413291393147","0.47842576"
"t1QeJW8zmbxgLDjY5cawKLcnpLDPdDuBm6u","67176.13501727255","0.00%","0.21963897761085635","0.47582101"
"t1ZuXVinyh3xAodZdZMjvCdk4QXqZozpjTj","40327.58578746732","0.00%","0.218454215243492","0.47325437"
"t1gRDWvLJ3YbWmnaqbhAh7XpfyTRYmcJkwC","54527.99544471014","0.00%","0.2177597836801675","0.47174996"
"t1dLJsQdBziDJnu8gbPwtfzVx5YjmbQBdYM","65543.23382275728","0.00%","0.2177396041783095","0.47170625"
"t1YS1M7j7nvPAMmjPUxwu49KVK6AgiR5gnA","68064.74862387787","0.00%","0.21766006875911778","0.47153394"
"t1Q4YM17jfpE7i6QoYtnYFSYD6yN98VSV8V","54010.84147067109","0.00%","0.21707197056425634","0.47025990"
"t1K1E42FkRBUZtoAszdsWKSPqGddKcMqRjV","68669.71565984118","0.00%","0.2170251055187027","0.47015837"
"t1SJB5dFsJtee4r3paUL2L8Qsik6YEbMr94","61614.03980766333","0.00%","0.21693945276210402","0.46997282"
"t1XNAHy2ac2gD7Z4DRHzECwKKazHwaWtK6o","39586.08352941538","0.00%","0.21692648999395286","0.46994474"
"t1MbmqEcGXZdJXd1tN8FmX7wohfHNJHkWvG","45468.71332544458","0.00%","0.216804055741668","0.46967950"
"t1KYHPiuhkcsvi6UrZNDK8cXHPQQ3WkTQLy","59420.35675995263","0.00%","0.2160665800198606","0.46808185"
"t1TStWNx6CJv1YB2oE5RifnsiiBeMF6LwP6","39795.5523747391","0.00%","0.2158361220502728","0.46758259"
"t1ZX2F7Ufkobbw9wF24vTXNTh2Gwq9m95fi","63309.25551957111","0.00%","0.21563209208404643","0.46714058"
"t1RVfmUSDXVECvFKM3Wm73xnyq1ENjWDTEX","65454.20879589972","0.00%","0.2154112297819229","0.46666211"
"t1XjUUcYtVfLhMEkLuaE4M4JqGmLLc4Pqr9","67404.0033578428","0.00%","0.21520314779328661","0.46621133"
"t1Q7mDMwJtNtP4Re7nvC7ExADqBz1bsaDrR","66512.78941920333","0.00%","0.2148267354235575","0.46539587"
"t1XuHheJiwnhzcJ36rz6Yr2nsPTbshYWKBP","59683.06418088696","0.00%","0.21454510622144157","0.46478576"
"t1ggzpDvySoQyfiKuot3Ltf4JPZPTi9cxKR","41290.262938137894","0.00%","0.21416486908577675","0.46396202"
"t1WcuKmVa777EvExH13foC2UPAHYjukpdK3","68204.7760532751","0.00%","0.21404045257889662","0.46369249"
"t1egXnVtKjC4dNX9guMSA4MEhoV9JUvXnag","34017.895081869996","0.00%","0.2140226181099958","0.46365385"
"t1Zz8AXfM23XEZf5knYeaHJw5Z1Ziky3Z3d","67400.55123626452","0.00%","0.21396630294134117","0.46353185"
"t1Pbj1qCntGKqVWbjV7uj1BMjwUtf7SCZe7","69855.91584990767","0.00%","0.21334879487936034","0.46219410"
"t1Kti4VQ34iTDDuCGL8pArdWuhEBcCdPiez","68885.15802106001","0.00%","0.21307748071447227","0.46160633"
"t1VS7Mksy8A9Xi2hkU7G58VRA5cHexUgaRS","48655.36442725367","0.00%","0.2130657672524572","0.46158095"
"t1WvdxzrLzNoxdG6fKb8BcQiJwMQpsWHjn3","65954.67001460429","0.00%","0.21292408092448492","0.46127401"
"t1THUHranA8jpbxRATwVpT8Mv2Lknst2sr9","60753.211404","0.00%","0.21255203549835738","0.46046801"
"t1UdKRQdm769JjGGrJRF6EjymKHXMMottkU","70387.0675303537","0.00%","0.212346641234915","0.46002305"
"t1JLPUKqMEUtCnJMoFxEZBqzr1GoyX9WKux","51558.79126092566","0.00%","0.2119899917302261","0.45925042"
"t1YDHL2YEwoCEy7kS3k7a9nMmErNTaVuGNq","65532.175204950814","0.00%","0.2118478211772015","0.45894242"
"t1cJZkGfw1XTgGHMz46S7qLi4yDj48szXwr","58952.5876320135","0.00%","0.2116099548813494","0.45842711"
"t1ZoFKUXTPUPpXRJX567ip7PCBNscPhCLJp","61510.69637832044","0.00%","0.21123839549733803","0.45762217"
"t1Zff8LEwi6uJLdKFRHSGrQ1LpzAsubX3ZX","50356.58295428478","0.00%","0.21111315320078247","0.45735085"
"t1P99zJifwbGZY63wBnqSzTWK67VsG5w3MP","53553.69122112994","0.00%","0.2108583017391158","0.45679875"
"t1bJ6PNyMFkgTgEbFukEGfht1TwadaUY7Ca","61993.765776389075","0.00%","0.2108489389730541","0.45677846"
"t1d1qydayd333TA5Hoi3UGBAmY6UjVvyDM6","47171.75577727262","0.00%","0.21065353329940686","0.45635514"
"t1QaJ6VjsHykSrBfLHnQ4kvx5toq6p5htaz","45062.057757110415","0.00%","0.21065236918064123","0.45635262"
"t1YbEDBGWLjjro3i8kMpKGALu6RBV54DTzn","38687.300758239995","0.00%","0.21063715089159507","0.45631965"
"t1JaXynXo4PaLMdnpwLoyESQivunwg2aHD3","67432.62948108112","0.00%","0.21060958639656138","0.45625994"
"t1LWVkRzHL5dxZ8XGqHzMU563YZUg4BEq3R","66576.86534211211","0.00%","0.21018638993505764","0.45534313"
"t1J8XYGRezAUX7o2Tu6v4ZVmWMS5X3GxfNp","31426.307990419995","0.00%","0.20964587339636517","0.45417217"
"t1QY47oMKAPgRhY9Nk1qNnAmHujZFjCeZQ9","50972.87565765911","0.00%","0.20938461067365546","0.45360618"
"t1VJ87CsCjtpVRcgyf7K2GqUUR15ALjHM1E","55032.510225231184","0.00%","0.20917329515554728","0.45314839"
"t1KSpASYwT9zjTXBZxYPS9QkniEYuhLYfMr","43293.43558953921","0.00%","0.20892651949973667","0.45261378"
"t1bs7zKDGX4QivppdymmS989C3zX8vG6wUZ","58358.64304445648","0.00%","0.20883848614139083","0.45242306"
"t1WnPBQEdpUaAd1xNyDeQKBZJ7XwVe5rwrC","63898.29277181122","0.00%","0.20875685378901168","0.45224622"
"t1JnoNwbz6af58juGjtbGKQnTayM1gW9Pph","39069.48247387311","0.00%","0.20873694680912389","0.45220309"
"t1Q8LkgzitoJ8vQUJFyUZ28yfMLQQD2wWxF","64910.88161895928","0.00%","0.20832881087651126","0.45131891"
"t1KXbt8Zqx6JaSoYxezkkyq9XHRRovSGq6s","61881.35444749999","0.00%","0.20817558743673079","0.45098697"
"t1XkzkaYjTWLUnXUbGcjz1oG6ZbXXhwFW3f","63843.070917248486","0.00%","0.2081603872271708","0.45095405"
"t1aVASQS4ft2znLaNrqLEBiaDsrf2VTaXTh","50764.455184026345","0.00%","0.2073718731932802","0.44924583"
"t1YWKJZgjcvGMZLnkzBkR39jQqjWya2hVVp","49322.0722128468","0.00%","0.2073620843860453","0.44922462"
"t1N1PErYrEzPc32BMewqJKAN2Tf1fajteBo","61747.80325611045","0.00%","0.20677641042502323","0.44795583"
"t1X5spCVLw6fxB2M5oSPQbw4funKGQveiWH","63647.88234494351","0.00%","0.20671709984054978","0.44782734"
"t1KLg4FUaxHsRhGtAHHVsrUzufzxDeRaodU","77940.57904124552","0.00%","0.20572556441028494","0.44567930"
"t1SL8XTVYncehPJY2JB7mrjMp5nFDi5HnVJ","37795.792343309586","0.00%","0.20554211092628316","0.44528187"
"t1gy5QDUMrWohuioW1RTJ74oKM1mjBg2FDf","41580.58880278521","0.00%","0.2053998602672382","0.44497370"
"t1SSn2ZMRiqXFrsPHsygHGAjcTmdQpioGRg","41269.35953183279","0.00%","0.20519446979255307","0.44452875"
"t1McbNsHfSDLVw9bp9uQpqFmQyMck9Gx31A","55986.49923455065","0.00%","0.20505961051141053","0.44423659"
"t1KmMdb5uJrcoSpTkuVboMkr1MsgBu6vNwg","56229.70326834045","0.00%","0.20490257155295633","0.44389639"
"t1f4mhBAqFtzzdFwbaXKti1ppMseybma1bV","57706.176232565325","0.00%","0.20485699710612212","0.44379765"
"t1aBMUi2SPa6t9mE8cRkzYj3HMkZ2S2pZH2","60792.89083305378","0.00%","0.20467700838569874","0.44340773"
"t1XLcShVe6MaXNfsKniWUeKNQCR4QGttc9g","58553.322630204384","0.00%","0.2046190805246945","0.44328224"
"t1MXXLvdz9tSYVgrSaS3hXFMWSBQGPGjCUd","34603.354704913596","0.00%","0.2044842978585834","0.44299025"
"t1TxWe2ivGmPfKAdt6c25XMdpnbyC9zdFun","43262.89951107996","0.00%","0.2043619856414226","0.44272527"
